datetime,timestamp,value,instance,job
2025-12-04 13:47:00,1764830820,227.0,127.0.0.1:1880,nodered
2025-12-04 13:47:05,1764830825,227.0,127.0.0.1:1880,nodered
2025-12-04 13:47:10,1764830830,227.0,127.0.0.1:1880,nodered
2025-12-04 13:47:15,1764830835,227.0,127.0.0.1:1880,nodered
2025-12-04 13:47:20,1764830840,227.0,127.0.0.1:1880,nodered
2025-12-04 13:47:25,1764830845,227.0,127.0.0.1:1880,nodered
2025-12-04 13:47:30,1764830850,227.0,127.0.0.1:1880,nodered
2025-12-04 13:47:35,1764830855,227.0,127.0.0.1:1880,nodered
2025-12-04 13:47:40,1764830860,227.0,127.0.0.1:1880,nodered
2025-12-04 13:47:45,1764830865,227.0,127.0.0.1:1880,nodered
2025-12-04 13:47:50,1764830870,227.0,127.0.0.1:1880,nodered
2025-12-04 13:47:55,1764830875,227.0,127.0.0.1:1880,nodered
2025-12-04 13:48:00,1764830880,227.0,127.0.0.1:1880,nodered
2025-12-04 13:48:05,1764830885,227.0,127.0.0.1:1880,nodered
2025-12-04 13:48:10,1764830890,227.0,127.0.0.1:1880,nodered
2025-12-04 13:48:15,1764830895,227.0,127.0.0.1:1880,nodered
2025-12-04 13:48:20,1764830900,227.0,127.0.0.1:1880,nodered
2025-12-04 14:47:40,1764834460,0.0,127.0.0.1:1880,nodered
2025-12-04 14:47:45,1764834465,0.0,127.0.0.1:1880,nodered
2025-12-04 14:47:50,1764834470,0.0,127.0.0.1:1880,nodered
2025-12-04 14:47:55,1764834475,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:00,1764834480,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:05,1764834485,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:10,1764834490,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:15,1764834495,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:20,1764834500,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:25,1764834505,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:30,1764834510,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:35,1764834515,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:40,1764834520,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:45,1764834525,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:50,1764834530,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:55,1764834535,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:00,1764834540,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:05,1764834545,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:10,1764834550,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:15,1764834555,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:20,1764834560,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:25,1764834565,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:30,1764834570,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:35,1764834575,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:40,1764834580,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:45,1764834585,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:50,1764834590,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:55,1764834595,0.18,127.0.0.1:1880,nodered
2025-12-04 14:50:00,1764834600,0.18,127.0.0.1:1880,nodered
2025-12-04 14:50:05,1764834605,0.18,127.0.0.1:1880,nodered
2025-12-04 14:50:10,1764834610,0.128,127.0.0.1:1880,nodered
2025-12-04 14:50:15,1764834615,0.128,127.0.0.1:1880,nodered
2025-12-04 14:50:20,1764834620,0.128,127.0.0.1:1880,nodered
2025-12-04 14:50:25,1764834625,0.128,127.0.0.1:1880,nodered
2025-12-04 14:50:30,1764834630,0.128,127.0.0.1:1880,nodered
2025-12-04 14:50:35,1764834635,0.128,127.0.0.1:1880,nodered
2025-12-04 14:50:40,1764834640,0.128,127.0.0.1:1880,nodered
2025-12-04 14:50:45,1764834645,0.128,127.0.0.1:1880,nodered
2025-12-04 14:50:50,1764834650,0.128,127.0.0.1:1880,nodered
2025-12-04 14:50:55,1764834655,0.128,127.0.0.1:1880,nodered
2025-12-04 14:51:00,1764834660,0.128,127.0.0.1:1880,nodered
2025-12-04 14:51:05,1764834665,0.128,127.0.0.1:1880,nodered
2025-12-04 14:51:10,1764834670,0.128,127.0.0.1:1880,nodered
2025-12-04 14:51:15,1764834675,0.128,127.0.0.1:1880,nodered
2025-12-04 14:51:20,1764834680,0.128,127.0.0.1:1880,nodered
2025-12-04 14:51:25,1764834685,0.128,127.0.0.1:1880,nodered
2025-12-04 14:51:30,1764834690,0.128,127.0.0.1:1880,nodered
2025-12-04 14:51:35,1764834695,0.128,127.0.0.1:1880,nodered
2025-12-04 14:51:40,1764834700,0.095,127.0.0.1:1880,nodered
2025-12-04 14:51:45,1764834705,0.095,127.0.0.1:1880,nodered
2025-12-04 14:51:50,1764834710,0.095,127.0.0.1:1880,nodered
2025-12-04 14:51:55,1764834715,0.093,127.0.0.1:1880,nodered
2025-12-04 14:52:00,1764834720,0.093,127.0.0.1:1880,nodered
2025-12-04 14:52:05,1764834725,0.093,127.0.0.1:1880,nodered
2025-12-04 14:52:10,1764834730,0.093,127.0.0.1:1880,nodered
2025-12-04 14:52:15,1764834735,0.093,127.0.0.1:1880,nodered
2025-12-04 14:52:20,1764834740,0.093,127.0.0.1:1880,nodered
2025-12-04 14:52:25,1764834745,0.0,127.0.0.1:1880,nodered
2025-12-04 14:52:30,1764834750,0.0,127.0.0.1:1880,nodered
2025-12-04 14:52:35,1764834755,0.0,127.0.0.1:1880,nodered
2025-12-04 14:52:40,1764834760,0.0,127.0.0.1:1880,nodered
2025-12-04 14:52:45,1764834765,0.0,127.0.0.1:1880,nodered
2025-12-04 14:52:50,1764834770,0.0,127.0.0.1:1880,nodered
2025-12-04 14:52:55,1764834775,0.0,127.0.0.1:1880,nodered
2025-12-04 14:53:00,1764834780,0.0,127.0.0.1:1880,nodered
2025-12-04 14:53:05,1764834785,0.0,127.0.0.1:1880,nodered
2025-12-04 14:53:10,1764834790,0.0,127.0.0.1:1880,nodered
2025-12-04 14:53:15,1764834795,0.0,127.0.0.1:1880,nodered
2025-12-04 14:53:20,1764834800,0.0,127.0.0.1:1880,nodered
2025-12-04 14:53:25,1764834805,0.0,127.0.0.1:1880,nodered
2025-12-04 14:53:30,1764834810,0.0,127.0.0.1:1880,nodered
2025-12-04 14:53:35,1764834815,0.0,127.0.0.1:1880,nodered
2025-12-04 14:53:40,1764834820,0.0,127.0.0.1:1880,nodered
2025-12-04 14:53:45,1764834825,0.0,127.0.0.1:1880,nodered
2025-12-04 14:53:50,1764834830,0.0,127.0.0.1:1880,nodered
2025-12-04 14:53:55,1764834835,0.0,127.0.0.1:1880,nodered
2025-12-04 14:54:00,1764834840,0.0,127.0.0.1:1880,nodered
2025-12-04 14:54:05,1764834845,0.0,127.0.0.1:1880,nodered
2025-12-04 14:54:10,1764834850,0.0,127.0.0.1:1880,nodered
2025-12-04 14:54:15,1764834855,0.0,127.0.0.1:1880,nodered
2025-12-04 14:54:20,1764834860,0.0,127.0.0.1:1880,nodered
2025-12-04 14:54:25,1764834865,0.0,127.0.0.1:1880,nodered
2025-12-04 14:54:30,1764834870,0.0,127.0.0.1:1880,nodered
2025-12-04 14:54:35,1764834875,0.0,127.0.0.1:1880,nodered
2025-12-04 14:54:40,1764834880,0.0,127.0.0.1:1880,nodered
2025-12-04 14:54:45,1764834885,0.0,127.0.0.1:1880,nodered
2025-12-04 14:54:50,1764834890,0.0,127.0.0.1:1880,nodered
2025-12-04 14:54:55,1764834895,0.0,127.0.0.1:1880,nodered
2025-12-04 14:55:00,1764834900,0.0,127.0.0.1:1880,nodered
2025-12-04 14:55:05,1764834905,0.0,127.0.0.1:1880,nodered
2025-12-04 14:55:10,1764834910,0.0,127.0.0.1:1880,nodered
2025-12-04 14:55:15,1764834915,0.0,127.0.0.1:1880,nodered
2025-12-04 14:55:20,1764834920,0.0,127.0.0.1:1880,nodered
2025-12-04 14:55:25,1764834925,0.0,127.0.0.1:1880,nodered
2025-12-04 14:55:30,1764834930,0.0,127.0.0.1:1880,nodered
2025-12-04 14:55:35,1764834935,0.0,127.0.0.1:1880,nodered
2025-12-04 14:55:40,1764834940,0.0,127.0.0.1:1880,nodered
2025-12-04 14:55:45,1764834945,0.0,127.0.0.1:1880,nodered
2025-12-04 14:55:50,1764834950,0.0,127.0.0.1:1880,nodered
2025-12-04 14:55:55,1764834955,0.0,127.0.0.1:1880,nodered
2025-12-04 14:56:00,1764834960,0.0,127.0.0.1:1880,nodered
2025-12-04 14:56:05,1764834965,0.0,127.0.0.1:1880,nodered
2025-12-04 14:56:10,1764834970,0.0,127.0.0.1:1880,nodered
2025-12-04 14:56:15,1764834975,0.0,127.0.0.1:1880,nodered
2025-12-04 14:56:20,1764834980,0.0,127.0.0.1:1880,nodered
2025-12-04 14:56:25,1764834985,0.404,127.0.0.1:1880,nodered
2025-12-04 14:56:30,1764834990,0.404,127.0.0.1:1880,nodered
2025-12-04 14:56:35,1764834995,0.404,127.0.0.1:1880,nodered
2025-12-04 14:56:40,1764835000,0.312,127.0.0.1:1880,nodered
2025-12-04 14:56:45,1764835005,0.312,127.0.0.1:1880,nodered
2025-12-04 14:56:50,1764835010,0.312,127.0.0.1:1880,nodered
2025-12-04 14:56:55,1764835015,0.282,127.0.0.1:1880,nodered
2025-12-04 14:57:00,1764835020,0.282,127.0.0.1:1880,nodered
2025-12-04 14:57:05,1764835025,0.282,127.0.0.1:1880,nodered
2025-12-04 14:57:10,1764835030,0.176,127.0.0.1:1880,nodered
2025-12-04 14:57:15,1764835035,0.176,127.0.0.1:1880,nodered
2025-12-04 14:57:20,1764835040,0.176,127.0.0.1:1880,nodered
2025-12-04 14:57:25,1764835045,0.176,127.0.0.1:1880,nodered
2025-12-04 14:57:30,1764835050,0.176,127.0.0.1:1880,nodered
2025-12-04 14:57:35,1764835055,0.176,127.0.0.1:1880,nodered
2025-12-04 14:57:40,1764835060,0.186,127.0.0.1:1880,nodered
2025-12-04 14:57:45,1764835065,0.186,127.0.0.1:1880,nodered
2025-12-04 14:57:50,1764835070,0.186,127.0.0.1:1880,nodered
2025-12-04 14:57:55,1764835075,0.159,127.0.0.1:1880,nodered
2025-12-04 14:58:00,1764835080,0.159,127.0.0.1:1880,nodered
2025-12-04 14:58:05,1764835085,0.159,127.0.0.1:1880,nodered
2025-12-04 14:58:10,1764835090,0.174,127.0.0.1:1880,nodered
2025-12-04 14:58:15,1764835095,0.174,127.0.0.1:1880,nodered
2025-12-04 14:58:20,1764835100,0.174,127.0.0.1:1880,nodered
2025-12-04 14:58:25,1764835105,0.174,127.0.0.1:1880,nodered
2025-12-04 14:58:30,1764835110,0.174,127.0.0.1:1880,nodered
2025-12-04 14:58:35,1764835115,0.174,127.0.0.1:1880,nodered
2025-12-04 14:58:40,1764835120,0.174,127.0.0.1:1880,nodered
2025-12-04 14:58:45,1764835125,0.174,127.0.0.1:1880,nodered
2025-12-04 14:58:50,1764835130,0.174,127.0.0.1:1880,nodered
2025-12-04 14:58:55,1764835135,0.174,127.0.0.1:1880,nodered
2025-12-04 14:59:00,1764835140,0.174,127.0.0.1:1880,nodered
2025-12-04 14:59:05,1764835145,0.174,127.0.0.1:1880,nodered
2025-12-04 14:59:10,1764835150,0.148,127.0.0.1:1880,nodered
2025-12-04 14:59:15,1764835155,0.148,127.0.0.1:1880,nodered
2025-12-04 14:59:20,1764835160,0.148,127.0.0.1:1880,nodered
2025-12-04 14:59:25,1764835165,0.181,127.0.0.1:1880,nodered
2025-12-04 14:59:30,1764835170,0.181,127.0.0.1:1880,nodered
2025-12-04 14:59:35,1764835175,0.181,127.0.0.1:1880,nodered
2025-12-04 14:59:40,1764835180,0.181,127.0.0.1:1880,nodered
2025-12-04 14:59:45,1764835185,0.181,127.0.0.1:1880,nodered
2025-12-04 14:59:50,1764835190,0.181,127.0.0.1:1880,nodered
2025-12-04 14:59:55,1764835195,0.181,127.0.0.1:1880,nodered
2025-12-04 15:00:00,1764835200,0.181,127.0.0.1:1880,nodered
2025-12-04 14:47:40,1764834460,50.0,127.0.0.1:1880,nodered
2025-12-04 14:47:45,1764834465,50.0,127.0.0.1:1880,nodered
2025-12-04 14:47:50,1764834470,50.0,127.0.0.1:1880,nodered
2025-12-04 14:47:55,1764834475,50.0,127.0.0.1:1880,nodered
2025-12-04 14:48:00,1764834480,50.0,127.0.0.1:1880,nodered
2025-12-04 14:48:05,1764834485,50.0,127.0.0.1:1880,nodered
2025-12-04 14:48:10,1764834490,50.0,127.0.0.1:1880,nodered
2025-12-04 14:48:15,1764834495,50.0,127.0.0.1:1880,nodered
2025-12-04 14:48:20,1764834500,50.0,127.0.0.1:1880,nodered
2025-12-04 14:48:25,1764834505,50.0,127.0.0.1:1880,nodered
2025-12-04 14:48:30,1764834510,50.0,127.0.0.1:1880,nodered
2025-12-04 14:48:35,1764834515,50.0,127.0.0.1:1880,nodered
2025-12-04 14:48:40,1764834520,50.0,127.0.0.1:1880,nodered
2025-12-04 14:48:45,1764834525,50.0,127.0.0.1:1880,nodered
2025-12-04 14:48:50,1764834530,50.0,127.0.0.1:1880,nodered
2025-12-04 14:48:55,1764834535,50.0,127.0.0.1:1880,nodered
2025-12-04 14:49:00,1764834540,50.0,127.0.0.1:1880,nodered
2025-12-04 14:49:05,1764834545,50.0,127.0.0.1:1880,nodered
2025-12-04 14:49:10,1764834550,50.0,127.0.0.1:1880,nodered
2025-12-04 14:49:15,1764834555,50.0,127.0.0.1:1880,nodered
2025-12-04 14:49:20,1764834560,50.0,127.0.0.1:1880,nodered
2025-12-04 14:49:25,1764834565,50.0,127.0.0.1:1880,nodered
2025-12-04 14:49:30,1764834570,50.0,127.0.0.1:1880,nodered
2025-12-04 14:49:35,1764834575,50.0,127.0.0.1:1880,nodered
2025-12-04 14:49:40,1764834580,50.0,127.0.0.1:1880,nodered
2025-12-04 14:49:45,1764834585,50.0,127.0.0.1:1880,nodered
2025-12-04 14:49:50,1764834590,50.0,127.0.0.1:1880,nodered
2025-12-04 14:49:55,1764834595,50.0,127.0.0.1:1880,nodered
2025-12-04 14:50:00,1764834600,50.0,127.0.0.1:1880,nodered
2025-12-04 14:50:05,1764834605,50.0,127.0.0.1:1880,nodered
2025-12-04 14:50:10,1764834610,50.0,127.0.0.1:1880,nodered
2025-12-04 14:50:15,1764834615,50.0,127.0.0.1:1880,nodered
2025-12-04 14:50:20,1764834620,50.0,127.0.0.1:1880,nodered
2025-12-04 14:50:25,1764834625,50.0,127.0.0.1:1880,nodered
2025-12-04 14:50:30,1764834630,50.0,127.0.0.1:1880,nodered
2025-12-04 14:50:35,1764834635,50.0,127.0.0.1:1880,nodered
2025-12-04 14:50:40,1764834640,50.0,127.0.0.1:1880,nodered
2025-12-04 14:50:45,1764834645,50.0,127.0.0.1:1880,nodered
2025-12-04 14:50:50,1764834650,50.0,127.0.0.1:1880,nodered
2025-12-04 14:50:55,1764834655,50.0,127.0.0.1:1880,nodered
2025-12-04 14:51:00,1764834660,50.0,127.0.0.1:1880,nodered
2025-12-04 14:51:05,1764834665,50.0,127.0.0.1:1880,nodered
2025-12-04 14:51:10,1764834670,50.0,127.0.0.1:1880,nodered
2025-12-04 14:51:15,1764834675,50.0,127.0.0.1:1880,nodered
2025-12-04 14:51:20,1764834680,50.0,127.0.0.1:1880,nodered
2025-12-04 14:51:25,1764834685,50.0,127.0.0.1:1880,nodered
2025-12-04 14:51:30,1764834690,50.0,127.0.0.1:1880,nodered
2025-12-04 14:51:35,1764834695,50.0,127.0.0.1:1880,nodered
2025-12-04 14:51:40,1764834700,50.0,127.0.0.1:1880,nodered
2025-12-04 14:51:45,1764834705,50.0,127.0.0.1:1880,nodered
2025-12-04 14:51:50,1764834710,50.0,127.0.0.1:1880,nodered
2025-12-04 14:51:55,1764834715,49.9,127.0.0.1:1880,nodered
2025-12-04 14:52:00,1764834720,49.9,127.0.0.1:1880,nodered
2025-12-04 14:52:05,1764834725,49.9,127.0.0.1:1880,nodered
2025-12-04 14:52:10,1764834730,49.9,127.0.0.1:1880,nodered
2025-12-04 14:52:15,1764834735,49.9,127.0.0.1:1880,nodered
2025-12-04 14:52:20,1764834740,49.9,127.0.0.1:1880,nodered
2025-12-04 14:52:25,1764834745,50.0,127.0.0.1:1880,nodered
2025-12-04 14:52:30,1764834750,50.0,127.0.0.1:1880,nodered
2025-12-04 14:52:35,1764834755,50.0,127.0.0.1:1880,nodered
2025-12-04 14:52:40,1764834760,50.0,127.0.0.1:1880,nodered
2025-12-04 14:52:45,1764834765,50.0,127.0.0.1:1880,nodered
2025-12-04 14:52:50,1764834770,50.0,127.0.0.1:1880,nodered
2025-12-04 14:52:55,1764834775,50.0,127.0.0.1:1880,nodered
2025-12-04 14:53:00,1764834780,50.0,127.0.0.1:1880,nodered
2025-12-04 14:53:05,1764834785,50.0,127.0.0.1:1880,nodered
2025-12-04 14:53:10,1764834790,50.0,127.0.0.1:1880,nodered
2025-12-04 14:53:15,1764834795,50.0,127.0.0.1:1880,nodered
2025-12-04 14:53:20,1764834800,50.0,127.0.0.1:1880,nodered
2025-12-04 14:53:25,1764834805,50.0,127.0.0.1:1880,nodered
2025-12-04 14:53:30,1764834810,50.0,127.0.0.1:1880,nodered
2025-12-04 14:53:35,1764834815,50.0,127.0.0.1:1880,nodered
2025-12-04 14:53:40,1764834820,50.0,127.0.0.1:1880,nodered
2025-12-04 14:53:45,1764834825,50.0,127.0.0.1:1880,nodered
2025-12-04 14:53:50,1764834830,50.0,127.0.0.1:1880,nodered
2025-12-04 14:53:55,1764834835,50.0,127.0.0.1:1880,nodered
2025-12-04 14:54:00,1764834840,50.0,127.0.0.1:1880,nodered
2025-12-04 14:54:05,1764834845,50.0,127.0.0.1:1880,nodered
2025-12-04 14:54:10,1764834850,50.0,127.0.0.1:1880,nodered
2025-12-04 14:54:15,1764834855,50.0,127.0.0.1:1880,nodered
2025-12-04 14:54:20,1764834860,50.0,127.0.0.1:1880,nodered
2025-12-04 14:54:25,1764834865,50.0,127.0.0.1:1880,nodered
2025-12-04 14:54:30,1764834870,50.0,127.0.0.1:1880,nodered
2025-12-04 14:54:35,1764834875,50.0,127.0.0.1:1880,nodered
2025-12-04 14:54:40,1764834880,50.0,127.0.0.1:1880,nodered
2025-12-04 14:54:45,1764834885,50.0,127.0.0.1:1880,nodered
2025-12-04 14:54:50,1764834890,50.0,127.0.0.1:1880,nodered
2025-12-04 14:54:55,1764834895,50.0,127.0.0.1:1880,nodered
2025-12-04 14:55:00,1764834900,50.0,127.0.0.1:1880,nodered
2025-12-04 14:55:05,1764834905,50.0,127.0.0.1:1880,nodered
2025-12-04 14:55:10,1764834910,50.0,127.0.0.1:1880,nodered
2025-12-04 14:55:15,1764834915,50.0,127.0.0.1:1880,nodered
2025-12-04 14:55:20,1764834920,50.0,127.0.0.1:1880,nodered
2025-12-04 14:55:25,1764834925,50.0,127.0.0.1:1880,nodered
2025-12-04 14:55:30,1764834930,50.0,127.0.0.1:1880,nodered
2025-12-04 14:55:35,1764834935,50.0,127.0.0.1:1880,nodered
2025-12-04 14:55:40,1764834940,50.0,127.0.0.1:1880,nodered
2025-12-04 14:55:45,1764834945,50.0,127.0.0.1:1880,nodered
2025-12-04 14:55:50,1764834950,50.0,127.0.0.1:1880,nodered
2025-12-04 14:55:55,1764834955,50.0,127.0.0.1:1880,nodered
2025-12-04 14:56:00,1764834960,50.0,127.0.0.1:1880,nodered
2025-12-04 14:56:05,1764834965,50.0,127.0.0.1:1880,nodered
2025-12-04 14:56:10,1764834970,50.0,127.0.0.1:1880,nodered
2025-12-04 14:56:15,1764834975,50.0,127.0.0.1:1880,nodered
2025-12-04 14:56:20,1764834980,50.0,127.0.0.1:1880,nodered
2025-12-04 14:56:25,1764834985,50.0,127.0.0.1:1880,nodered
2025-12-04 14:56:30,1764834990,50.0,127.0.0.1:1880,nodered
2025-12-04 14:56:35,1764834995,50.0,127.0.0.1:1880,nodered
2025-12-04 14:56:40,1764835000,50.0,127.0.0.1:1880,nodered
2025-12-04 14:56:45,1764835005,50.0,127.0.0.1:1880,nodered
2025-12-04 14:56:50,1764835010,50.0,127.0.0.1:1880,nodered
2025-12-04 14:56:55,1764835015,50.0,127.0.0.1:1880,nodered
2025-12-04 14:57:00,1764835020,50.0,127.0.0.1:1880,nodered
2025-12-04 14:57:05,1764835025,50.0,127.0.0.1:1880,nodered
2025-12-04 14:57:10,1764835030,50.0,127.0.0.1:1880,nodered
2025-12-04 14:57:15,1764835035,50.0,127.0.0.1:1880,nodered
2025-12-04 14:57:20,1764835040,50.0,127.0.0.1:1880,nodered
2025-12-04 14:57:25,1764835045,50.0,127.0.0.1:1880,nodered
2025-12-04 14:57:30,1764835050,50.0,127.0.0.1:1880,nodered
2025-12-04 14:57:35,1764835055,50.0,127.0.0.1:1880,nodered
2025-12-04 14:57:40,1764835060,50.0,127.0.0.1:1880,nodered
2025-12-04 14:57:45,1764835065,50.0,127.0.0.1:1880,nodered
2025-12-04 14:57:50,1764835070,50.0,127.0.0.1:1880,nodered
2025-12-04 14:57:55,1764835075,50.0,127.0.0.1:1880,nodered
2025-12-04 14:58:00,1764835080,50.0,127.0.0.1:1880,nodered
2025-12-04 14:58:05,1764835085,50.0,127.0.0.1:1880,nodered
2025-12-04 14:58:10,1764835090,50.0,127.0.0.1:1880,nodered
2025-12-04 14:58:15,1764835095,50.0,127.0.0.1:1880,nodered
2025-12-04 14:58:20,1764835100,50.0,127.0.0.1:1880,nodered
2025-12-04 14:58:25,1764835105,50.0,127.0.0.1:1880,nodered
2025-12-04 14:58:30,1764835110,50.0,127.0.0.1:1880,nodered
2025-12-04 14:58:35,1764835115,50.0,127.0.0.1:1880,nodered
2025-12-04 14:58:40,1764835120,50.0,127.0.0.1:1880,nodered
2025-12-04 14:58:45,1764835125,50.0,127.0.0.1:1880,nodered
2025-12-04 14:58:50,1764835130,50.0,127.0.0.1:1880,nodered
2025-12-04 14:58:55,1764835135,50.0,127.0.0.1:1880,nodered
2025-12-04 14:59:00,1764835140,50.0,127.0.0.1:1880,nodered
2025-12-04 14:59:05,1764835145,50.0,127.0.0.1:1880,nodered
2025-12-04 14:59:10,1764835150,50.0,127.0.0.1:1880,nodered
2025-12-04 14:59:15,1764835155,50.0,127.0.0.1:1880,nodered
2025-12-04 14:59:20,1764835160,50.0,127.0.0.1:1880,nodered
2025-12-04 14:59:25,1764835165,50.0,127.0.0.1:1880,nodered
2025-12-04 14:59:30,1764835170,50.0,127.0.0.1:1880,nodered
2025-12-04 14:59:35,1764835175,50.0,127.0.0.1:1880,nodered
2025-12-04 14:59:40,1764835180,50.0,127.0.0.1:1880,nodered
2025-12-04 14:59:45,1764835185,50.0,127.0.0.1:1880,nodered
2025-12-04 14:59:50,1764835190,50.0,127.0.0.1:1880,nodered
2025-12-04 14:59:55,1764835195,50.0,127.0.0.1:1880,nodered
2025-12-04 15:00:00,1764835200,50.0,127.0.0.1:1880,nodered
2025-12-04 14:47:40,1764834460,0.0,127.0.0.1:1880,nodered
2025-12-04 14:47:45,1764834465,0.0,127.0.0.1:1880,nodered
2025-12-04 14:47:50,1764834470,0.0,127.0.0.1:1880,nodered
2025-12-04 14:47:55,1764834475,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:00,1764834480,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:05,1764834485,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:10,1764834490,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:15,1764834495,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:20,1764834500,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:25,1764834505,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:30,1764834510,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:35,1764834515,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:40,1764834520,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:45,1764834525,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:50,1764834530,0.0,127.0.0.1:1880,nodered
2025-12-04 14:48:55,1764834535,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:00,1764834540,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:05,1764834545,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:10,1764834550,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:15,1764834555,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:20,1764834560,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:25,1764834565,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:30,1764834570,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:35,1764834575,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:40,1764834580,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:45,1764834585,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:50,1764834590,0.0,127.0.0.1:1880,nodered
2025-12-04 14:49:55,1764834595,20.4,127.0.0.1:1880,nodered
2025-12-04 14:50:00,1764834600,20.4,127.0.0.1:1880,nodered
2025-12-04 14:50:05,1764834605,20.4,127.0.0.1:1880,nodered
2025-12-04 14:50:10,1764834610,15.2,127.0.0.1:1880,nodered
2025-12-04 14:50:15,1764834615,15.2,127.0.0.1:1880,nodered
2025-12-04 14:50:20,1764834620,15.2,127.0.0.1:1880,nodered
2025-12-04 14:50:25,1764834625,15.2,127.0.0.1:1880,nodered
2025-12-04 14:50:30,1764834630,15.2,127.0.0.1:1880,nodered
2025-12-04 14:50:35,1764834635,15.2,127.0.0.1:1880,nodered
2025-12-04 14:50:40,1764834640,15.2,127.0.0.1:1880,nodered
2025-12-04 14:50:45,1764834645,15.2,127.0.0.1:1880,nodered
2025-12-04 14:50:50,1764834650,15.2,127.0.0.1:1880,nodered
2025-12-04 14:50:55,1764834655,15.2,127.0.0.1:1880,nodered
2025-12-04 14:51:00,1764834660,15.2,127.0.0.1:1880,nodered
2025-12-04 14:51:05,1764834665,15.2,127.0.0.1:1880,nodered
2025-12-04 14:51:10,1764834670,15.2,127.0.0.1:1880,nodered
2025-12-04 14:51:15,1764834675,15.2,127.0.0.1:1880,nodered
2025-12-04 14:51:20,1764834680,15.2,127.0.0.1:1880,nodered
2025-12-04 14:51:25,1764834685,15.2,127.0.0.1:1880,nodered
2025-12-04 14:51:30,1764834690,15.2,127.0.0.1:1880,nodered
2025-12-04 14:51:35,1764834695,15.2,127.0.0.1:1880,nodered
2025-12-04 14:51:40,1764834700,12.3,127.0.0.1:1880,nodered
2025-12-04 14:51:45,1764834705,12.3,127.0.0.1:1880,nodered
2025-12-04 14:51:50,1764834710,12.3,127.0.0.1:1880,nodered
2025-12-04 14:51:55,1764834715,12.1,127.0.0.1:1880,nodered
2025-12-04 14:52:00,1764834720,12.1,127.0.0.1:1880,nodered
2025-12-04 14:52:05,1764834725,12.1,127.0.0.1:1880,nodered
2025-12-04 14:52:10,1764834730,12.1,127.0.0.1:1880,nodered
2025-12-04 14:52:15,1764834735,12.1,127.0.0.1:1880,nodered
2025-12-04 14:52:20,1764834740,12.1,127.0.0.1:1880,nodered
2025-12-04 14:52:25,1764834745,0.0,127.0.0.1:1880,nodered
2025-12-04 14:52:30,1764834750,0.0,127.0.0.1:1880,nodered
2025-12-04 14:52:35,1764834755,0.0,127.0.0.1:1880,nodered
2025-12-04 14:52:40,1764834760,0.0,127.0.0.1:1880,nodered
2025-12-04 14:52:45,1764834765,0.0,127.0.0.1:1880,nodered
