datetime,timestamp,current,power,voltage,freq
2025-12-04 12:49:25,1764827365,0.0,0.0,227.0,50.0
2025-12-04 12:49:30,1764827370,0.0,0.0,227.0,50.0
2025-12-04 12:49:35,1764827375,0.0,0.0,227.0,50.0
2025-12-04 12:49:40,1764827380,0.0,0.0,227.0,50.0
2025-12-04 12:49:45,1764827385,0.0,0.0,227.0,50.0
2025-12-04 12:49:50,1764827390,0.0,0.0,227.0,50.0
2025-12-04 12:49:55,1764827395,0.0,0.0,227.0,50.0
2025-12-04 12:50:00,1764827400,0.0,0.0,227.0,50.0
2025-12-04 12:50:05,1764827405,0.0,0.0,227.0,50.0
2025-12-04 12:50:10,1764827410,0.0,0.0,227.0,50.0
2025-12-04 12:50:15,1764827415,0.0,0.0,227.0,50.0
2025-12-04 12:50:20,1764827420,0.0,0.0,227.0,50.0
2025-12-04 12:50:25,1764827425,0.0,0.0,227.0,50.0
2025-12-04 12:50:30,1764827430,0.0,0.0,227.0,50.0
2025-12-04 12:50:35,1764827435,0.0,0.0,227.0,50.0
2025-12-04 12:50:40,1764827440,0.0,0.0,227.0,50.0
2025-12-04 12:50:45,1764827445,0.0,0.0,227.0,50.0
2025-12-04 12:50:50,1764827450,0.0,0.0,227.0,50.0
2025-12-04 12:50:55,1764827455,0.0,0.0,227.0,50.0
2025-12-04 12:51:00,1764827460,0.0,0.0,227.0,50.0
2025-12-04 12:51:05,1764827465,0.0,0.0,227.0,50.0
2025-12-04 12:51:10,1764827470,0.0,0.0,227.0,50.0
2025-12-04 12:51:15,1764827475,0.0,0.0,227.0,50.0
2025-12-04 12:51:20,1764827480,0.0,0.0,227.0,50.0
2025-12-04 12:51:25,1764827485,0.0,0.0,227.0,50.0
2025-12-04 12:51:30,1764827490,0.0,0.0,227.0,50.0
2025-12-04 12:51:35,1764827495,0.0,0.0,227.0,50.0
2025-12-04 12:51:40,1764827500,0.0,0.0,227.0,50.0
2025-12-04 12:51:45,1764827505,0.0,0.0,227.0,50.0
2025-12-04 12:51:50,1764827510,0.0,0.0,227.0,50.0
2025-12-04 12:51:55,1764827515,0.0,0.0,227.0,50.0
2025-12-04 12:52:00,1764827520,0.0,0.0,227.0,50.0
2025-12-04 12:52:05,1764827525,0.0,0.0,227.0,50.0
2025-12-04 12:52:10,1764827530,0.0,0.0,227.0,50.0
2025-12-04 12:52:15,1764827535,0.0,0.0,227.0,50.0
2025-12-04 12:52:20,1764827540,0.0,0.0,227.0,50.0
2025-12-04 12:52:25,1764827545,0.0,0.0,227.0,50.0
2025-12-04 12:52:30,1764827550,0.0,0.0,227.0,50.0
2025-12-04 12:52:35,1764827555,0.0,0.0,227.0,50.0
2025-12-04 12:52:40,1764827560,0.0,0.0,227.0,50.0
2025-12-04 12:52:45,1764827565,0.0,0.0,227.0,50.0
2025-12-04 12:52:50,1764827570,0.0,0.0,227.0,50.0
2025-12-04 12:52:55,1764827575,0.0,0.0,227.0,50.0
2025-12-04 12:53:00,1764827580,0.0,0.0,227.0,50.0
2025-12-04 12:53:05,1764827585,0.0,0.0,227.0,50.0
2025-12-04 12:53:10,1764827590,0.0,0.0,227.0,50.0
2025-12-04 12:53:15,1764827595,0.0,0.0,227.0,50.0
2025-12-04 12:53:20,1764827600,0.0,0.0,227.0,50.0
2025-12-04 12:53:25,1764827605,0.0,0.0,227.0,50.0
2025-12-04 12:53:30,1764827610,0.0,0.0,227.0,50.0
2025-12-04 12:53:35,1764827615,0.0,0.0,227.0,50.0
2025-12-04 12:53:40,1764827620,0.0,0.0,227.0,50.0
2025-12-04 12:53:45,1764827625,0.0,0.0,227.0,50.0
2025-12-04 12:53:50,1764827630,0.0,0.0,227.0,50.0
2025-12-04 12:53:55,1764827635,0.0,0.0,227.0,50.0
2025-12-04 12:54:00,1764827640,0.0,0.0,227.0,50.0
2025-12-04 12:54:05,1764827645,0.0,0.0,227.0,50.0
2025-12-04 12:54:10,1764827650,0.0,0.0,227.0,50.0
2025-12-04 12:54:15,1764827655,0.0,0.0,227.0,50.0
2025-12-04 12:54:20,1764827660,0.0,0.0,227.0,50.0
2025-12-04 12:54:25,1764827665,0.0,0.0,227.0,50.0
2025-12-04 12:54:30,1764827670,0.0,0.0,227.0,50.0
2025-12-04 12:54:35,1764827675,0.0,0.0,227.0,50.0
2025-12-04 12:54:40,1764827680,0.0,0.0,227.0,50.0
2025-12-04 12:54:45,1764827685,0.0,0.0,227.0,50.0
2025-12-04 12:54:50,1764827690,0.0,0.0,227.0,50.0
2025-12-04 12:54:55,1764827695,0.0,0.0,227.0,50.0
2025-12-04 12:55:00,1764827700,0.0,0.0,227.0,50.0
2025-12-04 12:55:05,1764827705,0.0,0.0,227.0,50.0
2025-12-04 12:55:10,1764827710,0.0,0.0,227.0,50.0
2025-12-04 12:55:15,1764827715,0.0,0.0,227.0,50.0
2025-12-04 12:55:20,1764827720,0.0,0.0,227.0,50.0
2025-12-04 12:55:25,1764827725,0.0,0.0,227.0,50.0
2025-12-04 12:55:30,1764827730,0.0,0.0,227.0,50.0
2025-12-04 12:55:35,1764827735,0.0,0.0,227.0,50.0
2025-12-04 12:55:40,1764827740,0.0,0.0,227.0,50.0
2025-12-04 12:55:45,1764827745,0.0,0.0,227.0,50.0
2025-12-04 12:55:50,1764827750,0.0,0.0,227.0,50.0
2025-12-04 12:55:55,1764827755,0.0,0.0,227.0,50.0
2025-12-04 12:56:00,1764827760,0.0,0.0,227.0,50.0
2025-12-04 12:56:05,1764827765,0.0,0.0,227.0,50.0
2025-12-04 12:56:10,1764827770,0.0,0.0,227.0,50.0
2025-12-04 12:56:15,1764827775,0.0,0.0,227.0,50.0
2025-12-04 12:56:20,1764827780,0.0,0.0,227.0,50.0
2025-12-04 12:56:25,1764827785,0.0,0.0,227.0,50.0
2025-12-04 12:56:30,1764827790,0.0,0.0,227.0,50.0
2025-12-04 12:56:35,1764827795,0.0,0.0,227.0,50.0
2025-12-04 12:56:40,1764827800,0.0,0.0,227.0,50.0
2025-12-04 12:56:45,1764827805,0.0,0.0,227.0,50.0
2025-12-04 12:56:50,1764827810,0.0,0.0,227.0,50.0
2025-12-04 12:56:55,1764827815,0.0,0.0,227.0,50.0
2025-12-04 12:57:00,1764827820,0.0,0.0,227.0,50.0
2025-12-04 12:57:05,1764827825,0.0,0.0,227.0,50.0
2025-12-04 12:57:10,1764827830,0.0,0.0,227.0,50.0
2025-12-04 12:57:15,1764827835,0.0,0.0,227.0,50.0
2025-12-04 12:57:20,1764827840,0.0,0.0,227.0,50.0
2025-12-04 12:57:25,1764827845,0.0,0.0,227.0,50.0
2025-12-04 12:57:30,1764827850,0.0,0.0,227.0,50.0
2025-12-04 12:57:35,1764827855,0.0,0.0,227.0,50.0
2025-12-04 12:57:40,1764827860,0.0,0.0,227.0,50.0
2025-12-04 12:57:45,1764827865,0.0,0.0,227.0,50.0
2025-12-04 12:57:50,1764827870,0.0,0.0,227.0,50.0
2025-12-04 12:57:55,1764827875,0.0,0.0,227.0,50.0
2025-12-04 12:58:00,1764827880,0.0,0.0,227.0,50.0
2025-12-04 12:58:05,1764827885,0.0,0.0,227.0,50.0
2025-12-04 12:58:10,1764827890,0.0,0.0,227.0,50.0
2025-12-04 12:58:15,1764827895,0.0,0.0,227.0,50.0
2025-12-04 12:58:20,1764827900,0.0,0.0,227.0,50.0
2025-12-04 12:58:25,1764827905,0.0,0.0,227.0,50.0
2025-12-04 12:58:30,1764827910,0.0,0.0,227.0,50.0
2025-12-04 12:58:35,1764827915,0.0,0.0,227.0,50.0
2025-12-04 12:58:40,1764827920,0.0,0.0,227.0,50.0
2025-12-04 12:58:45,1764827925,0.0,0.0,227.0,50.0
2025-12-04 12:58:50,1764827930,0.0,0.0,227.0,50.0
2025-12-04 12:58:55,1764827935,0.0,0.0,227.0,50.0
2025-12-04 12:59:00,1764827940,0.0,0.0,227.0,50.0
2025-12-04 12:59:05,1764827945,0.0,0.0,227.0,50.0
2025-12-04 12:59:10,1764827950,0.0,0.0,227.0,50.0
2025-12-04 12:59:15,1764827955,0.0,0.0,227.0,50.0
2025-12-04 12:59:20,1764827960,0.0,0.0,227.0,50.0
2025-12-04 12:59:25,1764827965,0.0,0.0,227.0,50.0
2025-12-04 12:59:30,1764827970,0.0,0.0,227.0,50.0
2025-12-04 12:59:35,1764827975,0.0,0.0,227.0,50.0
2025-12-04 12:59:40,1764827980,0.0,0.0,227.0,50.0
2025-12-04 12:59:45,1764827985,0.0,0.0,227.0,50.0
2025-12-04 12:59:50,1764827990,0.0,0.0,227.0,50.0
2025-12-04 12:59:55,1764827995,0.0,0.0,227.0,50.0
2025-12-04 13:00:00,1764828000,0.0,0.0,227.0,50.0
2025-12-04 13:00:05,1764828005,0.0,0.0,227.0,50.0
2025-12-04 13:00:10,1764828010,0.0,0.0,227.0,50.0
2025-12-04 13:00:15,1764828015,0.0,0.0,227.0,50.0
2025-12-04 13:00:20,1764828020,0.0,0.0,227.0,50.0
2025-12-04 13:00:25,1764828025,0.0,0.0,227.0,50.0
2025-12-04 13:00:30,1764828030,0.0,0.0,227.0,50.0
2025-12-04 13:00:35,1764828035,0.0,0.0,227.0,50.0
2025-12-04 13:00:40,1764828040,0.0,0.0,227.0,50.0
2025-12-04 13:00:45,1764828045,0.0,0.0,227.0,50.0
2025-12-04 13:00:50,1764828050,0.0,0.0,227.0,50.0
2025-12-04 13:00:55,1764828055,0.0,0.0,227.0,50.0
2025-12-04 13:01:00,1764828060,0.0,0.0,227.0,50.0
2025-12-04 13:01:05,1764828065,0.0,0.0,227.0,50.0
2025-12-04 13:01:10,1764828070,0.0,0.0,227.0,50.0
2025-12-04 13:01:15,1764828075,0.0,0.0,227.0,50.0
2025-12-04 13:01:20,1764828080,0.0,0.0,227.0,50.0
2025-12-04 13:01:25,1764828085,0.0,0.0,227.0,50.0
2025-12-04 13:01:30,1764828090,0.0,0.0,227.0,50.0
2025-12-04 13:01:35,1764828095,0.0,0.0,227.0,50.0
2025-12-04 13:01:40,1764828100,0.0,0.0,227.0,50.0
2025-12-04 13:01:45,1764828105,0.0,0.0,227.0,50.0
2025-12-04 13:01:50,1764828110,0.0,0.0,227.0,50.0
2025-12-04 13:01:55,1764828115,0.0,0.0,227.0,50.0
2025-12-04 13:02:00,1764828120,0.0,0.0,227.0,50.0
2025-12-04 13:02:05,1764828125,0.0,0.0,227.0,50.0
2025-12-04 13:02:10,1764828130,0.0,0.0,227.0,50.0
2025-12-04 13:02:15,1764828135,0.0,0.0,227.0,50.0
2025-12-04 13:02:20,1764828140,0.0,0.0,227.0,50.0
2025-12-04 13:02:25,1764828145,0.0,0.0,227.0,50.0
2025-12-04 13:02:30,1764828150,0.0,0.0,227.0,50.0
2025-12-04 13:02:35,1764828155,0.0,0.0,227.0,50.0
2025-12-04 13:02:40,1764828160,0.0,0.0,227.0,50.0
2025-12-04 13:02:45,1764828165,0.0,0.0,227.0,50.0
2025-12-04 13:02:50,1764828170,0.0,0.0,227.0,50.0
2025-12-04 13:02:55,1764828175,0.0,0.0,227.0,50.0
2025-12-04 13:03:00,1764828180,0.0,0.0,227.0,50.0
2025-12-04 13:03:05,1764828185,0.0,0.0,227.0,50.0
2025-12-04 13:03:10,1764828190,0.0,0.0,227.0,50.0
2025-12-04 13:03:15,1764828195,0.0,0.0,227.0,50.0
2025-12-04 13:03:20,1764828200,0.0,0.0,227.0,50.0
2025-12-04 13:03:25,1764828205,0.0,0.0,227.0,50.0
2025-12-04 13:03:30,1764828210,0.0,0.0,227.0,50.0
2025-12-04 13:03:35,1764828215,0.0,0.0,227.0,50.0
2025-12-04 13:03:40,1764828220,0.0,0.0,227.0,50.0
2025-12-04 13:03:45,1764828225,0.0,0.0,227.0,50.0
2025-12-04 13:03:50,1764828230,0.0,0.0,227.0,50.0
2025-12-04 13:03:55,1764828235,0.0,0.0,227.0,50.0
2025-12-04 13:04:00,1764828240,0.0,0.0,227.0,50.0
2025-12-04 13:04:05,1764828245,0.0,0.0,227.0,50.0
2025-12-04 13:04:10,1764828250,0.0,0.0,227.0,50.0
2025-12-04 13:04:15,1764828255,0.0,0.0,227.0,50.0
2025-12-04 13:04:20,1764828260,0.0,0.0,227.0,50.0
2025-12-04 13:04:25,1764828265,0.0,0.0,227.0,50.0
2025-12-04 13:04:30,1764828270,0.0,0.0,227.0,50.0
2025-12-04 13:04:35,1764828275,0.0,0.0,227.0,50.0
2025-12-04 13:04:40,1764828280,0.0,0.0,227.0,50.0
2025-12-04 13:04:45,1764828285,0.0,0.0,227.0,50.0
2025-12-04 13:04:50,1764828290,0.0,0.0,227.0,50.0
2025-12-04 13:04:55,1764828295,0.0,0.0,227.0,50.0
2025-12-04 13:05:00,1764828300,0.0,0.0,227.0,50.0
2025-12-04 13:05:05,1764828305,0.0,0.0,227.0,50.0
2025-12-04 13:05:10,1764828310,0.0,0.0,227.0,50.0
2025-12-04 13:05:15,1764828315,0.0,0.0,227.0,50.0
2025-12-04 13:05:20,1764828320,0.0,0.0,227.0,50.0
2025-12-04 13:05:25,1764828325,0.0,0.0,227.0,50.0
2025-12-04 13:05:30,1764828330,0.0,0.0,227.0,50.0
2025-12-04 13:05:35,1764828335,0.0,0.0,227.0,50.0
2025-12-04 13:05:40,1764828340,0.0,0.0,227.0,50.0
2025-12-04 13:05:45,1764828345,0.0,0.0,227.0,50.0
2025-12-04 13:05:50,1764828350,0.0,0.0,227.0,50.0
2025-12-04 13:05:55,1764828355,0.0,0.0,227.0,50.0
2025-12-04 13:06:00,1764828360,0.0,0.0,227.0,50.0
2025-12-04 13:06:05,1764828365,0.0,0.0,227.0,50.0
2025-12-04 13:06:10,1764828370,0.0,0.0,227.0,50.0
2025-12-04 13:06:15,1764828375,0.0,0.0,227.0,50.0
2025-12-04 13:06:20,1764828380,0.0,0.0,227.0,50.0
2025-12-04 13:06:25,1764828385,0.0,0.0,227.0,50.0
2025-12-04 13:06:30,1764828390,0.0,0.0,227.0,50.0
2025-12-04 13:06:35,1764828395,0.0,0.0,227.0,50.0
2025-12-04 13:06:40,1764828400,0.0,0.0,227.0,50.0
2025-12-04 13:06:45,1764828405,0.0,0.0,227.0,50.0
2025-12-04 13:06:50,1764828410,0.0,0.0,227.0,50.0
2025-12-04 13:06:55,1764828415,0.0,0.0,227.0,50.0
2025-12-04 13:07:00,1764828420,0.0,0.0,227.0,50.0
2025-12-04 13:07:05,1764828425,0.0,0.0,227.0,50.0
2025-12-04 13:07:10,1764828430,0.0,0.0,227.0,50.0
2025-12-04 13:07:15,1764828435,0.0,0.0,227.0,50.0
2025-12-04 13:07:20,1764828440,0.0,0.0,227.0,50.0
2025-12-04 13:07:25,1764828445,0.0,0.0,227.0,50.0
2025-12-04 13:07:30,1764828450,0.0,0.0,227.0,50.0
2025-12-04 13:07:35,1764828455,0.0,0.0,227.0,50.0
2025-12-04 13:07:40,1764828460,0.0,0.0,227.0,50.0
2025-12-04 13:07:45,1764828465,0.0,0.0,227.0,50.0
2025-12-04 13:07:50,1764828470,0.0,0.0,227.0,50.0
2025-12-04 13:07:55,1764828475,0.0,0.0,227.0,50.0
2025-12-04 13:08:00,1764828480,0.0,0.0,227.0,50.0
2025-12-04 13:08:05,1764828485,0.0,0.0,227.0,50.0
2025-12-04 13:08:10,1764828490,0.0,0.0,227.0,50.0
2025-12-04 13:08:15,1764828495,0.0,0.0,227.0,50.0
2025-12-04 13:08:20,1764828500,0.0,0.0,227.0,50.0
2025-12-04 13:08:25,1764828505,0.0,0.0,227.0,50.0
2025-12-04 13:08:30,1764828510,0.0,0.0,227.0,50.0
2025-12-04 13:08:35,1764828515,0.0,0.0,227.0,50.0
2025-12-04 13:08:40,1764828520,0.0,0.0,227.0,50.0
2025-12-04 13:08:45,1764828525,0.0,0.0,227.0,50.0
2025-12-04 13:08:50,1764828530,0.0,0.0,227.0,50.0
2025-12-04 13:08:55,1764828535,0.0,0.0,227.0,50.0
2025-12-04 13:09:00,1764828540,0.0,0.0,227.0,50.0
2025-12-04 13:09:05,1764828545,0.0,0.0,227.0,50.0
2025-12-04 13:09:10,1764828550,0.0,0.0,227.0,50.0
2025-12-04 13:09:15,1764828555,0.0,0.0,227.0,50.0
2025-12-04 13:09:20,1764828560,0.0,0.0,227.0,50.0
2025-12-04 13:09:25,1764828565,0.0,0.0,227.0,50.0
2025-12-04 13:09:30,1764828570,0.0,0.0,227.0,50.0
2025-12-04 13:09:35,1764828575,0.0,0.0,227.0,50.0
2025-12-04 13:09:40,1764828580,0.0,0.0,227.0,50.0
2025-12-04 13:09:45,1764828585,0.0,0.0,227.0,50.0
2025-12-04 13:09:50,1764828590,0.0,0.0,227.0,50.0
2025-12-04 13:09:55,1764828595,0.0,0.0,227.0,50.0
2025-12-04 13:10:00,1764828600,0.0,0.0,227.0,50.0
2025-12-04 13:10:05,1764828605,0.0,0.0,227.0,50.0
2025-12-04 13:10:10,1764828610,0.0,0.0,227.0,50.0
2025-12-04 13:10:15,1764828615,0.0,0.0,227.0,50.0
2025-12-04 13:10:20,1764828620,0.0,0.0,227.0,50.0
2025-12-04 13:10:25,1764828625,0.0,0.0,227.0,50.0
2025-12-04 13:10:30,1764828630,0.0,0.0,227.0,50.0
2025-12-04 13:10:35,1764828635,0.0,0.0,227.0,50.0
2025-12-04 13:10:40,1764828640,0.0,0.0,227.0,50.0
2025-12-04 13:10:45,1764828645,0.0,0.0,227.0,50.0
2025-12-04 13:10:50,1764828650,0.0,0.0,227.0,50.0
2025-12-04 13:10:55,1764828655,0.0,0.0,227.0,50.0
2025-12-04 13:11:00,1764828660,0.0,0.0,227.0,50.0
2025-12-04 13:11:05,1764828665,0.0,0.0,227.0,50.0
2025-12-04 13:11:10,1764828670,0.0,0.0,227.0,50.0
2025-12-04 13:11:15,1764828675,0.0,0.0,227.0,50.0
2025-12-04 13:11:20,1764828680,0.0,0.0,227.0,50.0
2025-12-04 13:11:25,1764828685,0.0,0.0,227.0,50.0
2025-12-04 13:11:30,1764828690,0.0,0.0,227.0,50.0
2025-12-04 13:11:35,1764828695,0.0,0.0,227.0,50.0
2025-12-04 13:11:40,1764828700,0.0,0.0,227.0,50.0
2025-12-04 13:11:45,1764828705,0.0,0.0,227.0,50.0
2025-12-04 13:11:50,1764828710,0.0,0.0,227.0,50.0
2025-12-04 13:11:55,1764828715,0.0,0.0,227.0,50.0
2025-12-04 13:12:00,1764828720,0.0,0.0,227.0,50.0
2025-12-04 13:12:05,1764828725,0.0,0.0,227.0,50.0
2025-12-04 13:12:10,1764828730,0.0,0.0,227.0,50.0
2025-12-04 13:12:15,1764828735,0.0,0.0,227.0,50.0
2025-12-04 13:12:20,1764828740,0.0,0.0,227.0,50.0
2025-12-04 13:12:25,1764828745,0.0,0.0,227.0,50.0
2025-12-04 13:12:30,1764828750,0.0,0.0,227.0,50.0
2025-12-04 13:12:35,1764828755,0.0,0.0,227.0,50.0
2025-12-04 13:12:40,1764828760,0.0,0.0,227.0,50.0
2025-12-04 13:12:45,1764828765,0.0,0.0,227.0,50.0
2025-12-04 13:12:50,1764828770,0.0,0.0,227.0,50.0
2025-12-04 13:12:55,1764828775,0.0,0.0,227.0,50.0
2025-12-04 13:13:00,1764828780,0.0,0.0,227.0,50.0
2025-12-04 13:13:05,1764828785,0.0,0.0,227.0,50.0
2025-12-04 13:13:10,1764828790,0.0,0.0,227.0,50.0
2025-12-04 13:13:15,1764828795,0.0,0.0,227.0,50.0
2025-12-04 13:13:20,1764828800,0.0,0.0,227.0,50.0
2025-12-04 13:13:25,1764828805,0.0,0.0,227.0,50.0
2025-12-04 13:13:30,1764828810,0.0,0.0,227.0,50.0
2025-12-04 13:13:35,1764828815,0.0,0.0,227.0,50.0
2025-12-04 13:13:40,1764828820,0.0,0.0,227.0,50.0
2025-12-04 13:13:45,1764828825,0.0,0.0,227.0,50.0
2025-12-04 13:13:50,1764828830,0.0,0.0,227.0,50.0
2025-12-04 13:13:55,1764828835,0.0,0.0,227.0,50.0
2025-12-04 13:14:00,1764828840,0.0,0.0,227.0,50.0
2025-12-04 13:14:05,1764828845,0.0,0.0,227.0,50.0
2025-12-04 13:14:10,1764828850,0.0,0.0,227.0,50.0
2025-12-04 13:14:15,1764828855,0.0,0.0,227.0,50.0
2025-12-04 13:14:20,1764828860,0.0,0.0,227.0,50.0
2025-12-04 13:14:25,1764828865,0.0,0.0,227.0,50.0
2025-12-04 13:14:30,1764828870,0.0,0.0,227.0,50.0
2025-12-04 13:14:35,1764828875,0.0,0.0,227.0,50.0
2025-12-04 13:14:40,1764828880,0.0,0.0,227.0,50.0
2025-12-04 13:14:45,1764828885,0.0,0.0,227.0,50.0
2025-12-04 13:14:50,1764828890,0.0,0.0,227.0,50.0
2025-12-04 13:14:55,1764828895,0.0,0.0,227.0,50.0
2025-12-04 13:15:00,1764828900,0.0,0.0,227.0,50.0
2025-12-04 13:15:05,1764828905,0.0,0.0,227.0,50.0
2025-12-04 13:15:10,1764828910,0.0,0.0,227.0,50.0
2025-12-04 13:15:15,1764828915,0.0,0.0,227.0,50.0
2025-12-04 13:15:20,1764828920,0.0,0.0,227.0,50.0
2025-12-04 13:15:25,1764828925,0.0,0.0,227.0,50.0
2025-12-04 13:15:30,1764828930,0.0,0.0,227.0,50.0
2025-12-04 13:15:35,1764828935,0.0,0.0,227.0,50.0
2025-12-04 13:15:40,1764828940,0.0,0.0,227.0,50.0
2025-12-04 13:15:45,1764828945,0.0,0.0,227.0,50.0
2025-12-04 13:15:50,1764828950,0.0,0.0,227.0,50.0
2025-12-04 13:15:55,1764828955,0.0,0.0,227.0,50.0
2025-12-04 13:16:00,1764828960,0.0,0.0,227.0,50.0
2025-12-04 13:16:05,1764828965,0.0,0.0,227.0,50.0
2025-12-04 13:16:10,1764828970,0.0,0.0,227.0,50.0
2025-12-04 13:16:15,1764828975,0.0,0.0,227.0,50.0
2025-12-04 13:16:20,1764828980,0.0,0.0,227.0,50.0
2025-12-04 13:16:25,1764828985,0.0,0.0,227.0,50.0
2025-12-04 13:16:30,1764828990,0.0,0.0,227.0,50.0
2025-12-04 13:16:35,1764828995,0.0,0.0,227.0,50.0
2025-12-04 13:16:40,1764829000,0.0,0.0,227.0,50.0
2025-12-04 13:16:45,1764829005,0.0,0.0,227.0,50.0
2025-12-04 13:16:50,1764829010,0.0,0.0,227.0,50.0
2025-12-04 13:16:55,1764829015,0.0,0.0,227.0,50.0
2025-12-04 13:17:00,1764829020,0.0,0.0,227.0,50.0
2025-12-04 13:17:05,1764829025,0.0,0.0,227.0,50.0
2025-12-04 13:17:10,1764829030,0.0,0.0,227.0,50.0
2025-12-04 13:17:15,1764829035,0.0,0.0,227.0,50.0
2025-12-04 13:17:20,1764829040,0.0,0.0,227.0,50.0
2025-12-04 13:17:25,1764829045,0.0,0.0,227.0,50.0
2025-12-04 13:17:30,1764829050,0.0,0.0,227.0,50.0
2025-12-04 13:17:35,1764829055,0.0,0.0,227.0,50.0
2025-12-04 13:17:40,1764829060,0.0,0.0,227.0,50.0
2025-12-04 13:17:45,1764829065,0.0,0.0,227.0,50.0
2025-12-04 13:17:50,1764829070,0.0,0.0,227.0,50.0
2025-12-04 13:17:55,1764829075,0.0,0.0,227.0,50.0
2025-12-04 13:18:00,1764829080,0.0,0.0,227.0,50.0
2025-12-04 13:18:05,1764829085,0.0,0.0,227.0,50.0
2025-12-04 13:18:10,1764829090,0.0,0.0,227.0,50.0
2025-12-04 13:18:15,1764829095,0.0,0.0,227.0,50.0
2025-12-04 13:18:20,1764829100,0.0,0.0,227.0,50.0
2025-12-04 13:18:25,1764829105,0.0,0.0,227.0,50.0
2025-12-04 13:18:30,1764829110,0.0,0.0,227.0,50.0
2025-12-04 13:18:35,1764829115,0.0,0.0,227.0,50.0
2025-12-04 13:18:40,1764829120,0.0,0.0,227.0,50.0
2025-12-04 13:18:45,1764829125,0.0,0.0,227.0,50.0
2025-12-04 13:18:50,1764829130,0.0,0.0,227.0,50.0
2025-12-04 13:18:55,1764829135,0.0,0.0,227.0,50.0
2025-12-04 13:19:00,1764829140,0.0,0.0,227.0,50.0
2025-12-04 13:19:05,1764829145,0.0,0.0,227.0,50.0
2025-12-04 13:19:10,1764829150,0.0,0.0,227.0,50.0
2025-12-04 13:19:15,1764829155,0.0,0.0,227.0,50.0
2025-12-04 13:19:20,1764829160,0.0,0.0,227.0,50.0
2025-12-04 13:19:25,1764829165,0.0,0.0,227.0,50.0
2025-12-04 13:19:30,1764829170,0.0,0.0,227.0,50.0
2025-12-04 13:19:35,1764829175,0.0,0.0,227.0,50.0
2025-12-04 13:19:40,1764829180,0.0,0.0,227.0,50.0
2025-12-04 13:19:45,1764829185,0.0,0.0,227.0,50.0
2025-12-04 13:19:50,1764829190,0.0,0.0,227.0,50.0
2025-12-04 13:19:55,1764829195,0.0,0.0,227.0,50.0
2025-12-04 13:20:00,1764829200,0.0,0.0,227.0,50.0
2025-12-04 13:20:05,1764829205,0.0,0.0,227.0,50.0
2025-12-04 13:20:10,1764829210,0.0,0.0,227.0,50.0
2025-12-04 13:20:15,1764829215,0.0,0.0,227.0,50.0
2025-12-04 13:20:20,1764829220,0.0,0.0,227.0,50.0
2025-12-04 13:20:25,1764829225,0.0,0.0,227.0,50.0
2025-12-04 13:20:30,1764829230,0.0,0.0,227.0,50.0
2025-12-04 13:20:35,1764829235,0.0,0.0,227.0,50.0
2025-12-04 13:20:40,1764829240,0.0,0.0,227.0,50.0
2025-12-04 13:20:45,1764829245,0.0,0.0,227.0,50.0
2025-12-04 13:20:50,1764829250,0.0,0.0,227.0,50.0
2025-12-04 13:20:55,1764829255,0.0,0.0,227.0,50.0
2025-12-04 13:21:00,1764829260,0.0,0.0,227.0,50.0
2025-12-04 13:21:05,1764829265,0.0,0.0,227.0,50.0
2025-12-04 13:21:10,1764829270,0.0,0.0,227.0,50.0
2025-12-04 13:21:15,1764829275,0.0,0.0,227.0,50.0
2025-12-04 13:21:20,1764829280,0.0,0.0,227.0,50.0
2025-12-04 13:21:25,1764829285,0.0,0.0,227.0,50.0
2025-12-04 13:21:30,1764829290,0.0,0.0,227.0,50.0
2025-12-04 13:21:35,1764829295,0.0,0.0,227.0,50.0
2025-12-04 13:21:40,1764829300,0.0,0.0,227.0,50.0
2025-12-04 13:21:45,1764829305,0.0,0.0,227.0,50.0
2025-12-04 13:21:50,1764829310,0.0,0.0,227.0,50.0
2025-12-04 13:21:55,1764829315,0.0,0.0,227.0,50.0
2025-12-04 13:22:00,1764829320,0.0,0.0,227.0,50.0
2025-12-04 13:22:05,1764829325,0.0,0.0,227.0,50.0
2025-12-04 13:22:10,1764829330,0.0,0.0,227.0,50.0
2025-12-04 13:22:15,1764829335,0.0,0.0,227.0,50.0
2025-12-04 13:22:20,1764829340,0.0,0.0,227.0,50.0
2025-12-04 13:22:25,1764829345,0.0,0.0,227.0,50.0
2025-12-04 13:22:30,1764829350,0.0,0.0,227.0,50.0
2025-12-04 13:22:35,1764829355,0.0,0.0,227.0,50.0
2025-12-04 13:22:40,1764829360,0.0,0.0,227.0,50.0
2025-12-04 13:22:45,1764829365,0.0,0.0,227.0,50.0
2025-12-04 13:22:50,1764829370,0.0,0.0,227.0,50.0
2025-12-04 13:22:55,1764829375,0.0,0.0,227.0,50.0
2025-12-04 13:23:00,1764829380,0.0,0.0,227.0,50.0
2025-12-04 13:23:05,1764829385,0.0,0.0,227.0,50.0
2025-12-04 13:23:10,1764829390,0.0,0.0,227.0,50.0
2025-12-04 13:23:15,1764829395,0.0,0.0,227.0,50.0
2025-12-04 13:23:20,1764829400,0.0,0.0,227.0,50.0
2025-12-04 13:23:25,1764829405,0.0,0.0,227.0,50.0
2025-12-04 13:23:30,1764829410,0.0,0.0,227.0,50.0
2025-12-04 13:23:35,1764829415,0.0,0.0,227.0,50.0
